,DT,SZN,HT,AT,FTHG,FTAG,R,H,D,A,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Unnamed: 5,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,B365H_P,B365D_P,B365A_P,BWH_P,BWD_P,BWA_P,GBH_P,GBD_P,GBA_P,IWH_P,IWD_P,IWA_P,LBH_P,LBD_P,LBA_P,SBH_P,SBD_P,SBA_P,WHH_P,WHD_P,WHA_P,SJH_P,SJD_P,SJA_P,VCH_P,VCD_P,VCA_P,BSH_P,BSD_P,BSA_P,CUM_H_W,CUM_H_D,CUM_H_L,CUM_A_W,CUM_A_D,CUM_A_L
617,2010-02-06,2009-2010,Stoke,Blackburn,3,0,2,1,0,0,H,2,0,H,S Bennett,15,9,11,4,13,20,12,7,2,3,0,1,2,2.3,3.1,3.4,2.2,3.2,3.15,2.25,3.2,3.1,2.2,3.2,3.2,2.25,3.2,3.25,2.2,3.2,3.0,2.25,3.2,3.3,2.2,3.25,3.4,2.25,3.25,3.4,2.25,3.2,3.25,38.0,2.38,2.24,3.35,3.2,3.5,3.25,35.0,2.26,2.1,1.74,1.69,26.0,0.0,1.66,1.6,2.42,2.28,0.434782609,0.322580645,0.294117647,0.454545455,0.3125,0.317460317,0.444444444,0.3125,0.322580645,0.454545455,0.3125,0.3125,0.444444444,0.3125,0.307692308,0.454545455,0.3125,0.333333333,0.444444444,0.3125,0.303030303,0.454545455,0.307692308,0.294117647,0.444444444,0.307692308,0.294117647,0.444444444,0.3125,0.307692308,8,8,6,10,7,7
618,2010-02-06,2009-2010,Sunderland,Wigan,1,1,1,0,1,0,D,0,1,A,S Attwell,11,14,8,6,12,14,2,3,4,5,0,0,1,2.0,3.4,3.8,2.0,3.25,3.65,2.0,3.3,3.6,2.1,3.25,3.4,2.0,3.4,3.75,2.0,3.25,3.4,2.0,3.3,3.8,2.0,3.4,3.75,2.0,3.25,4.0,2.1,3.25,3.5,38.0,2.1,2.02,3.43,3.3,4.1,3.7,35.0,2.08,1.99,1.85,1.76,26.0,0.0,1.5,1.46,2.75,2.57,0.5,0.294117647,0.263157895,0.5,0.307692308,0.273972603,0.5,0.303030303,0.277777778,0.476190476,0.307692308,0.294117647,0.5,0.294117647,0.266666667,0.5,0.307692308,0.294117647,0.5,0.303030303,0.263157895,0.5,0.294117647,0.266666667,0.5,0.307692308,0.25,0.476190476,0.307692308,0.285714286,11,6,6,12,4,6
619,2010-02-06,2009-2010,Tottenham,Aston Villa,0,0,1,0,1,0,D,0,0,D,C Foy,28,10,15,5,10,13,12,4,0,0,0,0,1,2.1,3.3,3.6,2.1,3.3,3.65,2.1,3.25,3.4,2.1,3.25,3.4,2.0,3.4,3.75,2.0,3.25,3.4,2.05,3.3,3.6,2.0,3.4,3.75,2.1,3.25,3.75,2.1,3.2,3.6,38.0,2.2,2.08,3.45,3.28,3.89,3.53,35.0,2.02,1.92,1.9,1.83,27.0,0.0,1.53,1.5,2.59,2.46,0.476190476,0.303030303,0.277777778,0.476190476,0.303030303,0.273972603,0.476190476,0.307692308,0.294117647,0.476190476,0.307692308,0.294117647,0.5,0.294117647,0.266666667,0.5,0.307692308,0.294117647,0.487804878,0.303030303,0.277777778,0.5,0.294117647,0.266666667,0.476190476,0.307692308,0.266666667,0.476190476,0.3125,0.277777778,6,6,12,5,7,11
620,2010-02-07,2009-2010,Birmingham,Wolves,2,1,2,1,0,0,H,0,1,A,L Probert,15,12,10,5,12,18,11,4,5,3,0,0,2,1.8,3.4,5.0,1.8,3.45,4.85,1.8,3.4,4.5,1.8,3.4,4.3,1.73,3.5,5.0,1.7,3.4,4.5,1.8,3.3,4.8,1.8,3.25,5.0,1.8,3.4,5.0,1.75,3.4,5.0,38.0,1.87,1.79,3.5,3.39,5.34,4.75,35.0,2.35,2.19,1.68,1.63,27.0,0.0,1.35,1.3,3.75,3.31,0.555555556,0.294117647,0.2,0.555555556,0.289855072,0.206185567,0.555555556,0.294117647,0.222222222,0.555555556,0.294117647,0.23255814,0.578034682,0.285714286,0.2,0.588235294,0.294117647,0.222222222,0.555555556,0.303030303,0.208333333,0.555555556,0.307692308,0.2,0.555555556,0.294117647,0.2,0.571428571,0.294117647,0.2,7,7,9,12,6,5
621,2010-02-07,2009-2010,Chelsea,Arsenal,2,0,2,1,0,0,H,2,0,H,M Dean,9,14,3,6,11,14,4,8,2,2,0,0,2,1.8,3.6,4.5,1.8,3.55,4.65,1.8,3.3,4.5,1.7,3.5,4.9,1.8,3.5,4.5,1.7,3.4,4.5,1.8,3.3,4.8,1.73,3.5,5.0,1.83,3.5,4.75,1.75,3.4,5.0,37.0,1.86,1.78,3.61,3.43,5.02,4.68,34.0,1.95,1.87,1.97,1.87,26.0,0.0,1.36,1.29,3.75,3.33,0.555555556,0.277777778,0.222222222,0.555555556,0.281690141,0.215053763,0.555555556,0.303030303,0.222222222,0.588235294,0.285714286,0.204081633,0.555555556,0.285714286,0.222222222,0.588235294,0.294117647,0.222222222,0.555555556,0.303030303,0.208333333,0.578034682,0.285714286,0.2,0.546448087,0.285714286,0.210526316,0.571428571,0.294117647,0.2,3,4,17,5,4,15
622,2010-02-09,2009-2010,Fulham,Burnley,3,0,2,1,0,0,H,2,0,H,C Foy,16,10,12,3,9,9,6,2,1,0,0,0,2,1.73,3.5,5.25,1.65,3.5,5.25,1.73,3.5,4.75,1.7,3.5,4.9,1.73,3.5,5.0,1.65,3.5,4.75,1.73,3.4,5.25,1.73,3.5,5.0,1.73,3.5,5.5,1.73,3.4,5.25,38.0,1.79,1.72,3.75,3.46,5.7,5.15,37.0,2.25,2.07,1.75,1.7,28.0,0.0,1.28,1.25,4.0,3.62,0.578034682,0.285714286,0.19047619,0.606060606,0.285714286,0.19047619,0.578034682,0.285714286,0.210526316,0.588235294,0.285714286,0.204081633,0.578034682,0.285714286,0.2,0.606060606,0.285714286,0.210526316,0.578034682,0.294117647,0.19047619,0.578034682,0.285714286,0.2,0.578034682,0.285714286,0.181818182,0.578034682,0.294117647,0.19047619,10,7,8,13,5,6
623,2010-02-09,2009-2010,Man City,Bolton,2,0,2,1,0,0,H,1,0,H,M Jones,8,11,4,5,8,18,6,3,0,2,0,0,2,1.44,4.2,8.0,1.4,4.0,8.5,1.44,4.0,7.5,1.4,4.3,7.5,1.44,4.0,8.0,1.35,4.2,8.0,1.44,4.2,7.5,1.44,4.33,7.5,1.44,4.0,9.0,1.4,4.33,8.5,38.0,1.48,1.43,4.4,4.18,9.4,8.09,37.0,1.8,1.7,2.2,2.08,29.0,0.0,1.13,1.11,6.5,5.81,0.694444444,0.238095238,0.125,0.714285714,0.25,0.117647059,0.694444444,0.25,0.133333333,0.714285714,0.23255814,0.133333333,0.694444444,0.25,0.125,0.740740741,0.238095238,0.125,0.694444444,0.238095238,0.133333333,0.694444444,0.230946882,0.133333333,0.694444444,0.25,0.111111111,0.714285714,0.230946882,0.117647059,4,8,11,11,7,5
624,2010-02-09,2009-2010,Portsmouth,Sunderland,1,1,1,0,1,0,D,0,1,A,K Friend,12,7,6,2,10,15,8,4,3,1,1,2,1,2.4,3.25,3.0,2.4,3.3,2.75,2.4,3.25,2.85,2.4,3.2,2.85,2.4,3.3,2.88,2.3,3.2,2.8,2.3,3.2,3.2,2.38,3.25,3.0,2.38,3.2,3.2,2.4,3.25,2.9,38.0,2.45,2.36,3.32,3.22,3.32,3.01,37.0,2.26,2.12,1.73,1.67,27.0,0.0,1.76,1.68,2.33,2.13,0.416666667,0.307692308,0.333333333,0.416666667,0.303030303,0.363636364,0.416666667,0.307692308,0.350877193,0.416666667,0.3125,0.350877193,0.416666667,0.303030303,0.347222222,0.434782609,0.3125,0.357142857,0.434782609,0.3125,0.3125,0.420168067,0.307692308,0.333333333,0.420168067,0.3125,0.3125,0.416666667,0.307692308,0.344827586,17,3,4,11,7,6
625,2010-02-09,2009-2010,Wigan,Stoke,1,1,1,0,1,0,D,1,0,H,A Marriner,16,10,11,6,12,7,9,5,2,3,0,0,1,2.2,3.3,3.4,2.15,3.25,3.25,2.15,3.25,3.3,2.2,3.2,3.2,2.2,3.3,3.3,2.1,3.2,3.2,2.15,3.2,3.5,2.2,3.25,3.3,2.25,3.25,3.4,2.25,3.25,3.2,38.0,2.3,2.2,3.4,3.24,3.55,3.32,37.0,2.38,2.21,1.67,1.62,28.0,0.0,1.64,1.57,2.5,2.33,0.454545455,0.303030303,0.294117647,0.465116279,0.307692308,0.307692308,0.465116279,0.307692308,0.303030303,0.454545455,0.3125,0.3125,0.454545455,0.303030303,0.303030303,0.476190476,0.3125,0.3125,0.465116279,0.3125,0.285714286,0.454545455,0.307692308,0.303030303,0.444444444,0.307692308,0.294117647,0.444444444,0.307692308,0.3125,12,5,6,8,8,7
626,2010-02-10,2009-2010,Arsenal,Liverpool,1,0,2,1,0,0,H,0,0,D,H Webb,11,9,6,7,19,13,3,6,3,2,0,0,2,2.1,3.3,3.6,2.0,3.3,3.55,2.1,3.2,3.5,2.1,3.25,3.4,2.0,3.4,3.75,2.0,3.25,3.4,2.0,3.3,3.75,2.0,3.4,3.75,2.05,3.4,3.75,2.1,3.25,3.5,38.0,2.15,2.05,3.43,3.3,3.93,3.66,35.0,2.09,1.98,1.85,1.78,27.0,0.0,1.5,1.46,2.71,2.56,0.476190476,0.303030303,0.277777778,0.5,0.303030303,0.281690141,0.476190476,0.3125,0.285714286,0.476190476,0.307692308,0.294117647,0.5,0.294117647,0.266666667,0.5,0.307692308,0.294117647,0.5,0.303030303,0.266666667,0.5,0.294117647,0.266666667,0.487804878,0.294117647,0.266666667,0.476190476,0.307692308,0.285714286,6,4,15,7,5,13
627,2010-02-10,2009-2010,Aston Villa,Man United,1,1,1,0,1,0,D,1,1,D,P Walton,10,12,6,6,9,10,1,7,0,1,0,1,1,4.2,3.5,1.91,4.2,3.5,1.8,4.0,3.3,1.9,3.9,3.3,1.9,4.0,3.4,1.91,3.75,3.4,1.85,4.0,3.5,1.91,4.1,3.4,1.9,4.33,3.5,1.91,4.0,3.4,1.91,38.0,4.5,4.11,3.6,3.41,1.93,1.89,35.0,2.08,1.98,1.84,1.77,27.0,0.0,3.2,2.89,1.4,1.37,0.238095238,0.285714286,0.523560209,0.238095238,0.285714286,0.555555556,0.25,0.303030303,0.526315789,0.256410256,0.303030303,0.526315789,0.25,0.294117647,0.523560209,0.266666667,0.294117647,0.540540541,0.25,0.285714286,0.523560209,0.243902439,0.294117647,0.526315789,0.230946882,0.285714286,0.523560209,0.25,0.294117647,0.523560209,5,8,11,5,2,18
628,2010-02-10,2009-2010,Blackburn,Hull,1,0,2,1,0,0,H,1,0,H,L Probert,20,7,10,4,14,13,6,6,1,3,0,1,2,1.83,3.5,4.5,1.8,3.4,4.3,1.85,3.3,4.25,1.8,3.4,4.3,1.83,3.4,4.5,1.7,3.4,4.5,1.83,3.4,4.5,1.8,3.5,4.5,1.83,3.6,4.5,1.83,3.4,4.5,38.0,1.91,1.8,3.68,3.44,5.0,4.54,35.0,1.95,1.88,1.95,1.86,26.0,0.0,1.35,1.32,3.4,3.19,0.546448087,0.285714286,0.222222222,0.555555556,0.294117647,0.23255814,0.540540541,0.303030303,0.235294118,0.555555556,0.294117647,0.23255814,0.546448087,0.294117647,0.222222222,0.588235294,0.294117647,0.222222222,0.546448087,0.294117647,0.222222222,0.555555556,0.285714286,0.222222222,0.546448087,0.277777778,0.222222222,0.546448087,0.294117647,0.222222222,11,7,7,11,9,5
629,2010-02-10,2009-2010,Everton,Chelsea,2,1,2,1,0,0,H,1,1,D,A Wiley,7,14,5,5,13,15,5,6,1,2,0,0,2,5.0,3.6,1.73,5.25,3.75,1.6,5.0,3.6,1.67,4.9,3.5,1.7,5.0,3.5,1.73,4.75,3.5,1.65,5.0,3.5,1.73,5.0,3.5,1.73,5.0,3.75,1.73,5.5,3.5,1.67,38.0,5.5,5.04,3.83,3.55,1.75,1.71,35.0,2.02,1.92,1.89,1.82,26.0,0.0,4.0,3.57,1.3,1.26,0.2,0.277777778,0.578034682,0.19047619,0.266666667,0.625,0.2,0.277777778,0.598802395,0.204081633,0.285714286,0.588235294,0.2,0.285714286,0.578034682,0.210526316,0.285714286,0.606060606,0.2,0.285714286,0.578034682,0.2,0.285714286,0.578034682,0.2,0.266666667,0.578034682,0.181818182,0.285714286,0.598802395,8,8,8,3,4,18
630,2010-02-10,2009-2010,West Ham,Birmingham,2,0,2,1,0,0,H,1,0,H,M Dean,13,9,10,4,12,9,3,6,1,2,0,0,2,2.25,3.3,3.25,2.25,3.2,3.1,2.25,3.1,3.2,2.35,3.2,2.95,2.25,3.3,3.2,2.25,3.2,2.9,2.25,3.3,3.2,2.25,3.3,3.2,2.25,3.2,3.4,2.3,3.25,3.1,38.0,2.33,2.23,3.4,3.23,3.54,3.23,35.0,2.36,2.21,1.67,1.61,25.0,0.0,1.62,1.59,2.51,2.29,0.444444444,0.303030303,0.307692308,0.444444444,0.3125,0.322580645,0.444444444,0.322580645,0.3125,0.425531915,0.3125,0.338983051,0.444444444,0.303030303,0.3125,0.444444444,0.3125,0.344827586,0.444444444,0.303030303,0.3125,0.444444444,0.303030303,0.3125,0.444444444,0.3125,0.294117647,0.434782609,0.307692308,0.322580645,11,9,4,7,7,10
631,2010-02-10,2009-2010,Wolves,Tottenham,1,0,2,1,0,0,H,1,0,H,M Clattenburg,8,10,4,4,15,10,5,7,2,1,0,0,2,4.2,3.4,1.91,4.3,3.4,1.8,4.1,3.4,1.85,4.0,3.4,1.85,4.33,3.5,1.83,4.2,3.4,1.75,4.33,3.5,1.83,4.33,3.5,1.83,4.33,3.5,1.91,4.0,3.4,1.91,38.0,4.7,4.29,3.7,3.44,1.92,1.85,35.0,2.12,1.97,1.86,1.78,26.0,0.0,3.23,3.04,1.37,1.34,0.238095238,0.294117647,0.523560209,0.23255814,0.294117647,0.555555556,0.243902439,0.294117647,0.540540541,0.25,0.294117647,0.540540541,0.230946882,0.285714286,0.546448087,0.238095238,0.294117647,0.571428571,0.230946882,0.285714286,0.546448087,0.230946882,0.285714286,0.546448087,0.230946882,0.285714286,0.523560209,0.25,0.294117647,0.523560209,13,6,5,6,7,12
632,2010-02-16,2009-2010,Stoke,Man City,1,1,1,0,1,0,D,0,0,D,A Wiley,8,9,5,3,21,14,3,3,3,3,1,0,1,3.1,3.2,2.38,3.15,3.25,2.2,3.1,3.1,2.3,3.2,3.2,2.2,3.1,3.25,2.3,3.2,3.25,2.1,3.1,3.3,2.3,3.3,3.25,2.2,3.0,3.25,2.38,3.2,3.25,2.25,39.0,3.5,3.11,3.4,3.23,2.5,2.31,37.0,2.3,2.13,1.73,1.67,29.0,0.0,2.55,2.18,1.76,1.65,0.322580645,0.3125,0.420168067,0.317460317,0.307692308,0.454545455,0.322580645,0.322580645,0.434782609,0.3125,0.3125,0.454545455,0.322580645,0.307692308,0.434782609,0.3125,0.307692308,0.476190476,0.322580645,0.303030303,0.434782609,0.303030303,0.307692308,0.454545455,0.333333333,0.307692308,0.420168067,0.3125,0.307692308,0.444444444,8,9,7,4,8,12
633,2010-02-17,2009-2010,Wigan,Bolton,0,0,1,0,1,0,D,0,0,D,H Webb,10,8,1,0,6,9,4,9,0,1,0,0,1,2.3,3.25,3.2,2.2,3.2,3.2,2.3,3.1,3.1,2.2,3.2,3.2,2.2,3.3,3.3,2.2,3.2,3.0,2.3,3.2,3.2,2.25,3.25,3.25,2.25,3.25,3.4,2.3,3.2,3.1,38.0,2.35,2.26,3.4,3.23,3.43,3.16,37.0,2.16,2.05,1.81,1.73,27.0,0.0,1.66,1.61,2.42,2.26,0.434782609,0.307692308,0.3125,0.454545455,0.3125,0.3125,0.434782609,0.322580645,0.322580645,0.454545455,0.3125,0.3125,0.454545455,0.303030303,0.303030303,0.454545455,0.3125,0.333333333,0.434782609,0.3125,0.3125,0.444444444,0.307692308,0.307692308,0.444444444,0.307692308,0.294117647,0.434782609,0.3125,0.322580645,12,6,6,12,7,5
634,2010-02-20,2009-2010,Arsenal,Sunderland,2,0,2,1,0,0,H,1,0,H,S Bennett,16,6,10,4,8,10,7,1,1,5,0,0,2,1.22,6.0,15.0,1.2,6.0,12.0,1.22,6.0,11.0,1.2,5.5,14.0,1.2,6.0,15.0,1.2,5.5,12.0,1.2,5.5,12.0,1.2,6.0,15.0,1.25,6.0,13.0,1.2,5.75,17.0,37.0,1.23,1.2,6.79,5.95,18.0,14.85,33.0,1.56,1.51,2.63,2.43,23.0,-1.75,1.92,1.84,2.11,2.03,0.819672131,0.166666667,0.066666667,0.833333333,0.166666667,0.083333333,0.819672131,0.166666667,0.090909091,0.833333333,0.181818182,0.071428571,0.833333333,0.166666667,0.066666667,0.833333333,0.181818182,0.083333333,0.833333333,0.181818182,0.083333333,0.833333333,0.166666667,0.066666667,0.8,0.166666667,0.076923077,0.833333333,0.173913043,0.058823529,6,4,16,11,8,6
635,2010-02-20,2009-2010,Everton,Man United,3,1,2,1,0,0,H,1,1,D,H Webb,11,11,7,5,12,10,4,12,5,1,0,0,2,4.5,3.6,1.8,4.75,3.55,1.78,4.33,3.4,1.8,4.3,3.4,1.8,5.0,3.5,1.73,4.6,3.25,1.73,4.6,3.25,1.73,4.5,3.5,1.8,4.75,3.6,1.8,4.5,3.4,1.83,33.0,5.05,4.69,3.73,3.45,1.83,1.77,30.0,2.05,1.94,1.86,1.81,24.0,0.0,3.55,3.25,1.35,1.31,0.222222222,0.277777778,0.555555556,0.210526316,0.281690141,0.561797753,0.230946882,0.294117647,0.555555556,0.23255814,0.294117647,0.555555556,0.2,0.285714286,0.578034682,0.217391304,0.307692308,0.578034682,0.217391304,0.307692308,0.578034682,0.222222222,0.285714286,0.555555556,0.210526316,0.277777778,0.555555556,0.222222222,0.294117647,0.546448087,8,8,9,5,3,18
636,2010-02-20,2009-2010,Portsmouth,Stoke,1,2,0,0,0,1,A,1,0,H,M Dean,15,14,12,7,10,10,7,7,2,1,0,1,0,2.38,3.25,3.1,2.3,3.25,2.95,2.3,3.25,3.0,2.3,3.2,3.0,2.3,3.3,3.1,2.3,3.25,2.8,2.3,3.25,2.8,2.25,3.25,3.2,2.38,3.2,3.2,2.38,3.25,3.0,37.0,2.41,2.32,3.35,3.22,3.32,3.06,33.0,2.4,2.22,1.67,1.61,23.0,0.0,1.69,1.64,2.33,2.19,0.420168067,0.307692308,0.322580645,0.434782609,0.307692308,0.338983051,0.434782609,0.307692308,0.333333333,0.434782609,0.3125,0.333333333,0.434782609,0.303030303,0.322580645,0.434782609,0.307692308,0.357142857,0.434782609,0.307692308,0.357142857,0.444444444,0.307692308,0.3125,0.420168067,0.3125,0.3125,0.420168067,0.307692308,0.333333333,17,4,4,8,10,7
637,2010-02-20,2009-2010,West Ham,Hull,3,0,2,1,0,0,H,1,0,H,M Atkinson,20,7,12,3,13,12,9,2,1,1,0,1,2,1.75,3.6,4.75,1.75,3.5,4.5,1.75,3.4,4.75,1.8,3.4,4.3,1.73,3.5,5.0,1.75,3.3,4.4,1.75,3.3,4.4,1.8,3.5,4.5,1.8,3.6,4.75,1.8,3.5,4.5,36.0,1.81,1.76,3.76,3.49,5.18,4.68,33.0,2.07,1.99,1.87,1.77,24.0,0.0,1.33,1.28,3.6,3.39,0.571428571,0.277777778,0.210526316,0.571428571,0.285714286,0.222222222,0.571428571,0.294117647,0.210526316,0.555555556,0.294117647,0.23255814,0.578034682,0.285714286,0.2,0.571428571,0.303030303,0.227272727,0.571428571,0.303030303,0.227272727,0.555555556,0.285714286,0.222222222,0.555555556,0.277777778,0.210526316,0.555555556,0.285714286,0.222222222,11,9,5,12,9,5
638,2010-02-20,2009-2010,Wolves,Chelsea,0,2,0,0,0,1,A,0,1,A,K Friend,11,7,7,2,12,14,1,5,0,1,0,0,0,12.0,5.0,1.3,9.0,5.0,1.3,10.0,4.75,1.3,9.0,4.6,1.33,9.0,4.5,1.36,10.0,4.5,1.28,10.0,4.5,1.28,11.0,5.0,1.3,11.0,4.5,1.36,11.0,5.0,1.3,37.0,11.0,10.08,5.12,4.76,1.37,1.32,33.0,1.8,1.7,2.15,2.07,24.0,0.0,8.0,7.3,1.09,1.07,0.083333333,0.2,0.769230769,0.111111111,0.2,0.769230769,0.1,0.210526316,0.769230769,0.111111111,0.217391304,0.751879699,0.111111111,0.222222222,0.735294118,0.1,0.222222222,0.78125,0.1,0.222222222,0.78125,0.090909091,0.2,0.769230769,0.090909091,0.222222222,0.735294118,0.090909091,0.2,0.769230769,13,6,6,4,4,18
639,2010-02-21,2009-2010,Aston Villa,Burnley,5,2,2,1,0,0,H,1,1,D,S Attwell,15,13,8,10,5,12,9,5,0,3,0,0,2,1.36,4.5,10.0,1.35,4.5,8.5,1.4,4.25,8.0,1.4,4.3,7.5,1.36,4.5,9.0,1.35,4.33,8.0,1.35,4.33,8.0,1.36,4.5,9.0,1.36,4.75,10.0,1.36,4.5,9.5,36.0,1.4,1.37,4.74,4.4,10.76,9.12,32.0,1.85,1.75,2.08,2.0,23.0,0.0,1.11,1.09,7.5,6.73,0.735294118,0.222222222,0.1,0.740740741,0.222222222,0.117647059,0.714285714,0.235294118,0.125,0.714285714,0.23255814,0.133333333,0.735294118,0.222222222,0.111111111,0.740740741,0.230946882,0.125,0.740740741,0.230946882,0.125,0.735294118,0.222222222,0.111111111,0.735294118,0.210526316,0.1,0.735294118,0.222222222,0.105263158,5,9,11,14,5,6
640,2010-02-21,2009-2010,Blackburn,Bolton,3,0,2,1,0,0,H,1,0,H,C Foy,12,10,7,7,15,12,8,3,0,1,0,0,2,1.95,3.25,4.33,1.95,3.35,4.15,1.95,3.3,3.8,2.0,3.3,3.6,1.91,3.4,4.0,1.95,3.25,3.6,1.95,3.25,3.6,1.91,3.4,4.1,1.95,3.25,4.33,2.0,3.2,4.0,32.0,2.02,1.94,3.48,3.3,4.34,4.02,30.0,2.12,2.04,1.8,1.72,21.0,0.0,1.44,1.4,3.0,2.78,0.512820513,0.307692308,0.230946882,0.512820513,0.298507463,0.240963855,0.512820513,0.303030303,0.263157895,0.5,0.303030303,0.277777778,0.523560209,0.294117647,0.25,0.512820513,0.307692308,0.277777778,0.512820513,0.307692308,0.277777778,0.523560209,0.294117647,0.243902439,0.512820513,0.307692308,0.230946882,0.5,0.3125,0.25,11,7,8,12,8,5
641,2010-02-21,2009-2010,Fulham,Birmingham,2,1,2,1,0,0,H,0,1,A,P Dowd,11,9,6,6,9,16,3,1,1,1,0,0,2,2.1,3.25,3.75,2.1,3.25,3.35,2.1,3.25,3.4,2.1,3.25,3.4,2.1,3.3,3.5,2.05,3.2,3.3,2.05,3.2,3.3,2.1,3.25,3.6,2.1,3.25,3.75,2.15,3.2,3.5,37.0,2.16,2.09,3.33,3.22,3.95,3.57,33.0,2.42,2.28,1.67,1.57,24.0,0.0,1.54,1.49,2.72,2.52,0.476190476,0.307692308,0.266666667,0.476190476,0.307692308,0.298507463,0.476190476,0.307692308,0.294117647,0.476190476,0.307692308,0.294117647,0.476190476,0.303030303,0.285714286,0.487804878,0.3125,0.303030303,0.487804878,0.3125,0.303030303,0.476190476,0.307692308,0.277777778,0.476190476,0.307692308,0.266666667,0.465116279,0.3125,0.285714286,10,7,9,8,7,10
642,2010-02-21,2009-2010,Man City,Liverpool,0,0,1,0,1,0,D,0,0,D,P Walton,4,6,1,2,7,15,8,5,1,6,0,0,1,2.4,3.3,3.0,2.5,3.3,2.85,2.4,3.25,2.85,2.4,3.3,2.8,2.5,3.3,2.8,2.4,3.2,2.7,2.4,3.2,2.7,2.38,3.25,3.0,2.5,3.25,3.0,2.5,3.2,2.9,37.0,2.55,2.44,3.35,3.22,3.09,2.9,33.0,2.23,2.05,1.8,1.72,21.0,0.0,1.8,1.72,2.18,2.09,0.416666667,0.303030303,0.333333333,0.4,0.303030303,0.350877193,0.416666667,0.307692308,0.350877193,0.416666667,0.303030303,0.357142857,0.4,0.303030303,0.357142857,0.416666667,0.3125,0.37037037,0.416666667,0.3125,0.37037037,0.420168067,0.307692308,0.333333333,0.4,0.307692308,0.333333333,0.4,0.3125,0.344827586,4,9,12,8,5,13
643,2010-02-21,2009-2010,Wigan,Tottenham,0,3,0,0,0,1,A,0,1,A,A Wiley,8,13,7,12,17,13,3,2,3,4,0,0,0,3.75,3.5,2.0,3.85,3.4,2.0,3.6,3.3,2.0,3.35,3.3,2.1,3.75,3.4,2.0,3.4,3.25,2.0,3.4,3.25,2.0,3.75,3.4,2.0,3.75,3.4,2.05,3.75,3.25,2.05,37.0,3.95,3.69,3.55,3.31,2.11,2.02,33.0,2.19,2.02,1.8,1.75,24.0,0.0,2.75,2.62,1.53,1.45,0.266666667,0.285714286,0.5,0.25974026,0.294117647,0.5,0.277777778,0.303030303,0.5,0.298507463,0.303030303,0.476190476,0.266666667,0.294117647,0.5,0.294117647,0.307692308,0.5,0.294117647,0.307692308,0.5,0.266666667,0.294117647,0.5,0.266666667,0.294117647,0.487804878,0.266666667,0.307692308,0.487804878,12,7,6,7,7,12
644,2010-02-23,2009-2010,Man United,West Ham,3,0,2,1,0,0,H,1,0,H,A Wiley,12,10,9,4,10,12,6,7,0,1,0,0,2,1.2,6.5,15.0,1.2,6.0,12.0,1.2,6.0,13.0,1.2,5.5,14.0,1.17,5.5,12.0,1.18,5.75,13.0,1.2,6.0,15.0,1.2,6.0,15.0,1.2,6.5,17.0,1.2,6.0,15.0,37.0,1.22,1.19,7.41,6.27,17.5,14.86,35.0,1.57,1.51,2.5,2.44,26.0,-2.0,2.22,2.13,1.8,1.74,0.833333333,0.153846154,0.066666667,0.833333333,0.166666667,0.083333333,0.833333333,0.166666667,0.076923077,0.833333333,0.181818182,0.071428571,0.854700855,0.181818182,0.083333333,0.847457627,0.173913043,0.076923077,0.833333333,0.166666667,0.066666667,0.833333333,0.166666667,0.066666667,0.833333333,0.153846154,0.058823529,0.833333333,0.166666667,0.066666667,6,3,18,11,9,6
645,2010-02-27,2009-2010,Birmingham,Wigan,1,0,2,1,0,0,H,1,0,H,A Taylor,10,11,5,2,16,18,2,7,1,3,0,0,2,1.91,3.3,4.33,1.9,3.3,3.95,1.9,3.3,4.0,2.0,3.3,3.6,1.91,3.4,4.0,1.9,3.3,3.75,1.91,3.3,4.2,1.91,3.4,4.0,1.91,3.4,4.33,1.91,3.3,4.0,38.0,2.05,1.92,3.48,3.32,4.5,4.06,34.0,2.37,2.2,1.67,1.62,26.0,0.0,1.44,1.39,3.1,2.86,0.523560209,0.303030303,0.230946882,0.526315789,0.303030303,0.253164557,0.526315789,0.303030303,0.25,0.5,0.303030303,0.277777778,0.523560209,0.294117647,0.25,0.526315789,0.303030303,0.266666667,0.523560209,0.303030303,0.238095238,0.523560209,0.294117647,0.25,0.523560209,0.294117647,0.230946882,0.523560209,0.303030303,0.25,9,7,10,13,7,6
