,Unnamed: 0,home_team,away_team,home_goals,away_goals,result,result.1,season,home_wins,home_ties,home_loss,away_wins,away_ties,away_loss,h_total_games,a_total_games,h_w_pct,h_d_pct,h_l_pct,a_w_pct,a_d_pct,a_l_pct,home_l1_wins,home_l1_ties,home_l1_loss,away_l1_wins,away_l1_ties,away_l1_loss,home_l2_wins,home_l2_ties,home_l2_loss,away_l2_wins,away_l2_ties,away_l2_loss,home_l3_wins,home_l3_ties,home_l3_loss,away_l3_wins,away_l3_ties,away_l3_loss,home_l4_wins,home_l4_ties,home_l4_loss,away_l4_wins,away_l4_ties,away_l4_loss,home_l5_wins,home_l5_ties,home_l5_loss,away_l5_wins,away_l5_ties,away_l5_loss,home_l6_wins,home_l6_ties,home_l6_loss,away_l6_wins,away_l6_ties,away_l6_loss,home_l7_wins,home_l7_ties,home_l7_loss,away_l7_wins,away_l7_ties,away_l7_loss,home_l8_wins,home_l8_ties,home_l8_loss,away_l8_wins,away_l8_ties,away_l8_loss,home_l9_wins,home_l9_ties,home_l9_loss,away_l9_wins,away_l9_ties,away_l9_loss,home_l10_wins,home_l10_ties,home_l10_loss,away_l10_wins,away_l10_ties,away_l10_loss,home_l12_wins,home_l12_ties,home_l12_loss,away_l12_wins,away_l12_ties,away_l12_loss,home_l14_wins,home_l14_ties,home_l14_loss,away_l14_wins,away_l14_ties,away_l14_loss,home_l16_wins,home_l16_ties,home_l16_loss,away_l16_wins,away_l16_ties,away_l16_loss,home_l18_wins,home_l18_ties,home_l18_loss,away_l18_wins,away_l18_ties,away_l18_loss,home_l20_wins,home_l20_ties,home_l20_loss,away_l20_wins,away_l20_ties,away_l20_loss
111,111,Everton,Aston Villa,0,1,A,0,2006-2007,4,5,2,4,6,1,11,11,0.363636364,0.454545455,0.181818182,0.363636364,0.545454545,0.090909091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5,0.25,0.5,0.25,0.2,0.4,0.4,0.2,0.6,0.2,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.25,0.5,0.25,0.25,0.625,0.125,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.3,0.5,0.2,0.4,0.5,0.1,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.09090909090909091
112,112,Middlesbrough,West Ham United,1,0,H,2,2006-2007,3,2,6,3,2,6,11,11,0.272727273,0.181818182,0.545454545,0.272727273,0.181818182,0.545454545,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.5,0.0,0.5,0.5,0.0,0.5,0.4,0.0,0.6,0.4,0.0,0.6,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.7142857142857143,0.25,0.25,0.5,0.25,0.125,0.625,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.3,0.2,0.5,0.2,0.2,0.6,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.5454545454545454
113,113,Portsmouth,Fulham,1,1,D,1,2006-2007,6,1,4,4,4,3,11,11,0.545454545,0.090909091,0.363636364,0.363636364,0.363636364,0.272727273,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.5,0.25,0.25,0.4,0.0,0.6,0.4,0.4,0.2,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.0,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.5,0.0,0.5,0.375,0.375,0.25,0.5555555555555556,0.0,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.5,0.1,0.4,0.4,0.4,0.2,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.2727272727272727
114,114,Sheffield United,Bolton Wanderers,2,2,D,1,2006-2007,2,3,6,6,2,3,11,11,0.181818182,0.272727273,0.545454545,0.545454545,0.181818182,0.272727273,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.25,0.25,0.5,0.5,0.0,0.5,0.4,0.2,0.4,0.6,0.0,0.4,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.0,0.3333333333333333,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.25,0.25,0.5,0.625,0.125,0.25,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.2,0.2,0.6,0.5,0.2,0.3,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.18181818181818182,0.2727272727272727
115,115,Wigan Athletic,Charlton Athletic,3,2,H,2,2006-2007,4,2,4,2,2,7,10,11,0.4,0.2,0.4,0.181818182,0.181818182,0.636363636,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.75,0.0,0.25,0.25,0.5,0.25,0.6,0.0,0.4,0.2,0.4,0.4,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.375,0.25,0.375,0.125,0.25,0.625,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.4,0.2,0.4,0.2,0.2,0.6,0.4,0.2,0.4,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.4,0.2,0.4,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.4,0.2,0.4,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.4,0.2,0.4,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.4,0.2,0.4,0.18181818181818182,0.18181818181818182,0.6363636363636364
116,116,Blackburn Rovers,Manchester United,0,1,A,0,2006-2007,3,3,5,9,1,1,11,11,0.272727273,0.272727273,0.454545455,0.818181818,0.090909091,0.090909091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.75,1.0,0.0,0.0,0.2,0.2,0.6,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334,0.16666666666666666,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.375,0.25,0.375,0.75,0.125,0.125,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.3,0.3,0.4,0.8,0.1,0.1,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.8181818181818182,0.09090909090909091,0.09090909090909091
117,117,Reading,Tottenham Hotspur,3,1,H,2,2006-2007,4,1,6,4,3,4,11,11,0.363636364,0.090909091,0.545454545,0.363636364,0.272727273,0.363636364,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.2,0.0,0.8,0.6,0.4,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.375,0.125,0.5,0.375,0.375,0.25,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.1,0.6,0.4,0.3,0.3,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.36363636363636365
118,118,Arsenal,Liverpool,3,0,H,2,2006-2007,5,3,2,5,2,4,10,11,0.5,0.3,0.2,0.454545455,0.181818182,0.363636364,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.5,0.25,0.25,0.5,0.25,0.25,0.6,0.2,0.2,0.4,0.2,0.4,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.625,0.25,0.125,0.5,0.125,0.375,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.5,0.3,0.2,0.5,0.1,0.4,0.5,0.3,0.2,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.5,0.3,0.2,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.5,0.3,0.2,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.5,0.3,0.2,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.5,0.3,0.2,0.45454545454545453,0.18181818181818182,0.36363636363636365
119,119,Manchester City,Fulham,3,1,H,2,2006-2007,3,4,5,4,5,3,12,12,0.25,0.333333333,0.41666666700000005,0.333333333,0.41666666700000005,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5,0.25,0.5,0.25,0.2,0.4,0.4,0.4,0.4,0.2,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.25,0.375,0.375,0.25,0.5,0.25,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.3,0.3,0.4,0.4,0.4,0.2,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.25,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.25,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.25,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.25,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.25
120,120,Arsenal,Newcastle United,1,1,D,1,2006-2007,6,3,2,2,3,7,11,12,0.545454545,0.272727273,0.181818182,0.166666667,0.25,0.583333333,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.5,0.25,0.25,0.0,0.5,0.5,0.6,0.2,0.2,0.0,0.4,0.6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.5714285714285714,0.75,0.125,0.125,0.0,0.375,0.625,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.6,0.2,0.2,0.1,0.3,0.6,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.16666666666666666,0.25,0.5833333333333334,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.16666666666666666,0.25,0.5833333333333334,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.16666666666666666,0.25,0.5833333333333334,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.16666666666666666,0.25,0.5833333333333334,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.16666666666666666,0.25,0.5833333333333334
121,121,Chelsea,West Ham United,1,0,H,2,2006-2007,9,1,2,3,2,7,12,12,0.75,0.083333333,0.166666667,0.25,0.166666667,0.583333333,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.75,0.0,0.25,0.5,0.0,0.5,0.8,0.0,0.2,0.4,0.0,0.6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.7142857142857143,0.75,0.125,0.125,0.25,0.0,0.75,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.8,0.1,0.1,0.2,0.1,0.7,0.75,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.5833333333333334,0.75,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.5833333333333334,0.75,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.5833333333333334,0.75,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.5833333333333334,0.75,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.5833333333333334
122,122,Everton,Bolton Wanderers,1,0,H,2,2006-2007,4,5,3,6,3,3,12,12,0.333333333,0.41666666700000005,0.25,0.5,0.25,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.25,0.25,0.5,0.25,0.25,0.5,0.2,0.2,0.6,0.4,0.2,0.4,0.16666666666666666,0.3333333333333333,0.5,0.5,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.125,0.5,0.375,0.5,0.25,0.25,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.3,0.4,0.3,0.5,0.2,0.3,0.3333333333333333,0.4166666666666667,0.25,0.5,0.25,0.25,0.3333333333333333,0.4166666666666667,0.25,0.5,0.25,0.25,0.3333333333333333,0.4166666666666667,0.25,0.5,0.25,0.25,0.3333333333333333,0.4166666666666667,0.25,0.5,0.25,0.25,0.3333333333333333,0.4166666666666667,0.25,0.5,0.25,0.25
123,123,Portsmouth,Watford,2,1,H,2,2006-2007,6,2,4,1,6,5,12,12,0.5,0.166666667,0.333333333,0.083333333,0.5,0.41666666700000005,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5,0.25,0.5,0.25,0.4,0.2,0.4,0.2,0.4,0.4,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.5,0.3333333333333333,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.375,0.125,0.5,0.125,0.625,0.25,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.5,0.1,0.4,0.1,0.5,0.4,0.5,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.5,0.4166666666666667,0.5,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.5,0.4166666666666667,0.5,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.5,0.4166666666666667,0.5,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.5,0.4166666666666667,0.5,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.5,0.4166666666666667
124,124,Reading,Charlton Athletic,2,0,H,2,2006-2007,5,1,6,2,2,8,12,12,0.41666666700000005,0.083333333,0.5,0.166666667,0.166666667,0.666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.75,0.25,0.5,0.25,0.2,0.0,0.8,0.2,0.4,0.4,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.375,0.125,0.5,0.125,0.25,0.625,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.4,0.1,0.5,0.2,0.2,0.6,0.4166666666666667,0.08333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.4166666666666667,0.08333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.4166666666666667,0.08333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.4166666666666667,0.08333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.4166666666666667,0.08333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666
125,125,Sheffield United,Manchester United,1,2,A,0,2006-2007,2,4,6,10,1,1,12,12,0.166666667,0.333333333,0.5,0.833333333,0.083333333,0.083333333,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.25,0.25,0.5,1.0,0.0,0.0,0.2,0.4,0.4,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.25,0.25,0.5,0.75,0.125,0.125,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.2,0.3,0.5,0.8,0.1,0.1,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.08333333333333333,0.08333333333333333
126,126,Middlesbrough,Liverpool,0,0,D,1,2006-2007,4,2,6,5,2,5,12,12,0.333333333,0.166666667,0.5,0.41666666700000005,0.166666667,0.41666666700000005,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.5,0.0,0.5,0.5,0.0,0.5,0.6,0.0,0.4,0.4,0.2,0.4,0.5,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.375,0.125,0.5,0.5,0.125,0.375,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.3,0.2,0.5,0.4,0.1,0.5,0.3333333333333333,0.16666666666666666,0.5,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.5,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.5,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.5,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.5,0.4166666666666667,0.16666666666666666,0.4166666666666667
127,127,Wigan Athletic,Aston Villa,0,0,D,1,2006-2007,5,2,4,5,6,1,11,12,0.454545455,0.181818182,0.363636364,0.41666666700000005,0.5,0.083333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.25,0.25,0.8,0.0,0.2,0.4,0.4,0.2,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.5,0.25,0.25,0.375,0.5,0.125,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.5,0.2,0.3,0.4,0.5,0.1,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.4166666666666667,0.5,0.08333333333333333,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.4166666666666667,0.5,0.08333333333333333,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.4166666666666667,0.5,0.08333333333333333,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.4166666666666667,0.5,0.08333333333333333,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.4166666666666667,0.5,0.08333333333333333
128,128,Blackburn Rovers,Tottenham Hotspur,1,1,D,1,2006-2007,3,3,6,4,3,5,12,12,0.25,0.25,0.5,0.333333333,0.25,0.41666666700000005,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.5,0.25,0.25,0.0,0.2,0.8,0.4,0.4,0.2,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.375,0.125,0.5,0.375,0.375,0.25,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.2,0.5,0.3,0.3,0.4,0.25,0.25,0.5,0.3333333333333333,0.25,0.4166666666666667,0.25,0.25,0.5,0.3333333333333333,0.25,0.4166666666666667,0.25,0.25,0.5,0.3333333333333333,0.25,0.4166666666666667,0.25,0.25,0.5,0.3333333333333333,0.25,0.4166666666666667,0.25,0.25,0.5,0.3333333333333333,0.25,0.4166666666666667
129,129,Charlton Athletic,Everton,1,1,D,1,2006-2007,2,2,9,5,5,3,13,13,0.153846154,0.153846154,0.692307692,0.384615385,0.384615385,0.23076923100000002,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.25,0.25,0.5,0.25,0.25,0.5,0.2,0.4,0.4,0.4,0.2,0.4,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.125,0.25,0.625,0.25,0.375,0.375,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.1,0.2,0.7,0.3,0.4,0.3,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.25,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.38461538461538464,0.38461538461538464,0.23076923076923078
